,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
3046,Reds,5087.0,7.0,131.2114324,6.912999999999999,29.30333316,Foreign_Affairs,612.389954,459.6769387,
3047,Yellows,3716.0,12.0,325.45286569999996,10.284,342.2321424,Healthcare,622.6582472,327.5832358,252.72084269999996
3048,Browns,5396.0,15.0,707.5464357999999,10.604000000000001,45.26035719,Environment,14.11009911,165.066922,109.67603670000001
3049,Turquoises,6809.0,15.0,216.491341,3.1910000000000003,52.34703204,Environment,445.44695369999994,312.3552778,406.8231568
3050,Turquoises,9235.0,8.0,135.8322503,0.765,101.9808333,Financial,534.8880401,387.81561600000003,431.8245727
3052,Greens,3224.0,12.0,260.3773761,6.776,146.61008930000003,Financial,667.0733325,492.56850539999994,300.431334
3054,Browns,7670.0,11.0,453.61214860000007,8.33,117.46329180000001,Financial,192.4963418,318.4474932,220.27840840000002
3055,Greens,4343.0,12.0,264.8957488,5.657,209.29039630000003,Social,650.018293,506.8090252,281.78472400000004
3057,Whites,7477.0,8.0,77.94654195,2.523,129.95647160000001,Healthcare,476.617949,438.21119100000004,458.6347226
3058,Greens,5229.0,15.0,279.77742850000004,4.771,264.0788596,Education,595.8280486000001,419.91146660000004,249.6438109
3059,Khakis,3326.0,6.0,80.35106357,6.6739999999999995,87.31759795,Financial,453.1887545,435.12322589999997,492.5163584
3060,Reds,3026.0,10.0,172.52497419999997,8.974,173.3047822,Foreign_Affairs,662.3002602000001,487.0671096,442.9365914
3064,Whites,7545.0,7.0,28.25810286,2.455,163.1167659,Financial,495.2338149,483.1462,522.1755109000001
3065,Yellows,6183.0,13.0,215.96419069999996,7.817,26.42150285,Environment,576.9419767,314.73810860000003,579.9905962
3067,Browns,5074.0,13.0,422.403586,10.925999999999998,172.9105007,Environment,227.10193030000002,303.73785699999996,244.20202450000002
3068,Browns,5654.0,13.0,420.9604916,10.345999999999998,121.6235023,Social,127.4944675,374.6476996,349.2214718
3069,Purples,5201.0,13.0,653.3411321000001,10.799000000000001,309.8157412,Social,166.5142132,34.30722699,185.7197013
3071,Oranges,6631.0,9.0,251.1240226,5.369,262.3801385,Military,391.6617237,471.9192658,275.19438399999996
3072,Turquoises,8202.0,12.0,67.37197566,1.798,239.23558540000002,Financial,502.25848679999996,482.87948560000007,434.8788028
3073,Greens,3494.0,12.0,220.56591699999998,6.506,55.17051788,Healthcare,634.1090445,476.7684653,326.4362258
3074,Turquoises,9676.0,13.0,192.1930198,0.324,93.08007496,Education,377.8942213,430.66675779999997,368.7702885
3075,Browns,7627.0,,503.2708291999999,8.373,156.0019391,Social,304.67485849999997,371.57928219999997,54.31206445
3078,Khakis,6830.0,6.0,94.6967027,3.17,200.53761930000002,Social,446.1254619,422.4632603999999,492.7162052
3079,Browns,6921.0,11.0,692.0237662000001,9.079,24.43108843,Healthcare,15.373363099999999,200.1048494,107.4483289
3080,Blues,4431.0,16.0,435.39845360000004,9.568999999999999,574.8088683999999,Education,724.2381917,,789.3857867
3083,Turquoises,,13.0,227.1098279,3.4939999999999998,184.5771106,Healthcare,488.53477139999995,372.28274039999997,312.5547439
3085,Turquoises,5559.0,15.0,117.1477057,4.441,144.1089383,Education,558.4165702,420.30520690000003,437.07282599999996
3086,Pinks,4822.0,6.0,252.5074796,5.178,90.46768415,Social,402.66504560000004,378.4022518,301.25412819999997
3087,Blues,3502.0,,510.3730384,10.498,719.0336075,Healthcare,461.9537506,729.8894057,954.0748643
3089,Oranges,8747.0,5.0,244.6251744,3.253,133.6264022,Military,649.9648996000001,350.2498068,622.1756296
3090,Greys,9968.0,6.0,123.14828680000001,2.032,117.08810729999999,Military,464.87799169999994,470.2751597,385.7704988
3091,Turquoises,9608.0,10.0,105.94456840000001,0.392,232.572332,Financial,,427.34688739999996,427.39012
3093,Turquoises,6198.0,9.0,201.0687171,3.802,16.39680618,Social,,394.6584069,329.2849131
3094,Browns,3224.0,9.0,,12.776,243.31244109999997,Social,66.45147609,252.06636880000002,183.9707166
3095,Khakis,3349.0,9.0,250.71155249999998,6.651,266.45858119999997,Environment,386.42797010000004,361.1140111,
3096,Turquoises,6490.0,14.0,,3.51,230.1471963,Education,476.9411386,384.9659675,325.56280919999995
3097,Browns,8380.0,11.0,814.8563847,7.62,230.7669844,Financial,24.10034381,41.50356562,23.24905394
3098,Blues,7881.0,14.0,219.5238591,6.119,461.58292539999997,Environment,491.0735926,452.3054294,714.0940726
3099,Turquoises,6766.0,13.0,63.80131823,3.234,77.79609677,Environment,494.90011880000003,444.28443219999997,469.33446680000003
3100,Reds,9687.0,10.0,73.94751504,2.313,257.9535389,Other,564.7010832000001,498.5536664,464.2241291
3101,Purples,9717.0,10.0,521.08613,6.2829999999999995,74.21188271,Healthcare,72.63650295,215.8571278,409.70036319999997
3102,Browns,4198.0,13.0,548.0207122,11.802,149.8556832,Environment,79.92002629,411.0440057,159.49104599999998
3103,Pinks,4858.0,7.0,235.06201430000002,,34.88365748,Healthcare,483.4905147,636.6086347999999,690.5771977999999
3104,Purples,4753.0,15.0,780.5957326,11.247,61.15850993,Education,65.69632871,17.72880062,66.26677664
3106,Khakis,4447.0,10.0,67.73981905,5.553,159.1126743,Education,448.3178572,460.42324929999995,518.7435324
3107,Turquoises,9822.0,11.0,49.128162100000004,0.17800000000000002,54.31198966,Social,486.9013766,458.3346408,477.50555130000004
3109,Turquoises,7362.0,13.0,156.3612169,2.638,71.06483477,Social,451.4507408,413.3713006,379.222237
3110,Browns,5789.0,13.0,694.8187164,10.211,259.19095730000004,Social,89.26771369,105.87120929999999,101.58497270000001
3114,Whites,5571.0,8.0,56.47416662,4.428999999999999,114.1461486,Social,505.15269759999995,452.78514989999996,530.5538726
3115,Oranges,4039.0,11.0,260.9709679,7.961,49.33377518,Other,272.94513989999996,492.49880920000004,371.5645347
3116,Reds,9118.0,8.0,132.9291044,2.8819999999999997,140.03455319999998,Other,597.0676676,459.9883151000001,581.5296252999999
3118,Khakis,9839.0,9.0,61.70096626,0.161,221.5753716,Education,461.1338414,452.27834900000005,504.3674908
3120,Greys,6987.0,9.0,95.47851971,5.013,64.79724009,Foreign_Affairs,408.7049142,523.4869152,484.8434885
3122,Turquoises,7398.0,15.0,76.20575602,2.602,97.51217568,Education,542.0370809,500.99449469999996,436.44520430000006
3124,Whites,3815.0,7.0,53.20744053,6.185,59.09406167,Social,532.760288,482.07968059999996,537.9032639
3125,Browns,3130.0,10.0,464.26409119999994,12.87,148.6171954,Social,239.36932799999997,267.65409750000003,194.0127767
3126,Turquoises,4985.0,14.0,116.3966861,5.015,235.6000704,Healthcare,498.547229,407.2706661,429.6626086
3127,Turquoises,9492.0,12.0,137.0207243,0.508,123.4644963,Education,468.67708899999997,378.2296608,445.54324069999996
3128,Pinks,3009.0,10.0,183.12350690000002,6.9910000000000005,68.11149553,Environment,473.88732139999996,394.8801185,352.344464
3129,Turquoises,8487.0,11.0,109.7845975,1.5130000000000001,305.5455773,Healthcare,497.58722120000004,420.84551339999996,423.96445830000005
3131,Browns,6851.0,14.0,727.4591561000001,9.149,229.2745402,Healthcare,98.21980115,102.0110822,42.42561592
3132,Browns,,10.0,256.2806926,9.706,185.89456909999998,Financial,411.87383910000005,421.62775980000004,272.46678239999994
3133,Browns,3539.0,12.0,229.84325869999998,12.460999999999999,133.4464697,Financial,366.4336355,369.3414619,366.14823019999994
3135,Blues,7773.0,11.0,,6.227,524.2210536,Healthcare,7.13674631,979.3260095,281.5711545
3137,Blues,4031.0,8.0,615.4680657,9.969,709.2945884,Financial,819.7080491,886.9601956,143.84061119999998
3138,Greys,3616.0,5.0,115.79207269999999,8.384,50.97435334,Military,524.7160593,569.4638555,589.2843396000001
3142,Browns,7782.0,14.0,576.5923554,8.218,136.588226,Environment,84.75393009999999,287.3549139,161.16152350000002
3144,Reds,3791.0,10.0,159.5340203,8.209,171.20409850000001,Other,633.1712798,412.50078060000004,507.7717756
3146,Browns,6572.0,8.0,640.0111578,9.427999999999999,118.5640524,Financial,89.26075222,254.5520066,74.95549058
3148,Greys,4648.0,7.0,125.44166750000001,7.352,28.86587393,Military,508.99275650000004,560.8883494,390.6960606
3149,Turquoises,5659.0,13.0,136.83270290000002,4.341,293.596695,Environment,414.60040630000003,441.67100189999996,410.4018641
3152,Turquoises,6877.0,14.0,146.6418314,3.123,325.6196866,Environment,562.3367057999999,436.723163,383.32093710000004
3153,Turquoises,5103.0,14.0,121.9798226,4.897,200.286726,Environment,487.4885784,423.89258319999993,405.5002511
3154,Blues,5239.0,12.0,672.3812903,8.761000000000001,396.42961299999996,Healthcare,729.8351945000001,113.2440821,0.307851937
3156,Turquoises,8711.0,13.0,185.904275,1.2890000000000001,114.41236210000001,Healthcare,563.4011484,435.12336,337.7294992
3157,Purples,8300.0,14.0,755.1210118,7.7,258.89557790000003,Environment,57.23549529,13.43935687,129.2897676
3159,Turquoises,,16.0,182.8282281,6.712000000000001,266.5263119,Education,584.6787009,395.45594960000005,376.2008881
3161,Turquoises,6823.0,15.0,162.6109164,3.177,138.801764,Environment,516.0446036999999,346.23466030000003,449.59066409999997
3163,Browns,6578.0,15.0,849.6355953999999,9.422,299.1397649,Education,2.211275414,23.7414022,2.742743997
3165,Browns,5415.0,14.0,484.0020176,10.585,314.67190689999995,Education,98.68654245,384.53911150000005,255.3078566
3166,Purples,4613.0,14.0,748.9891328,11.387,56.02842208,Environment,36.23877045,80.31978191,87.95782062
3167,Turquoises,7657.0,10.0,101.24698190000001,2.343,209.76256469999998,Financial,467.6020999,451.3872223999999,417.30704219999996
3168,Browns,5384.0,12.0,502.36971739999996,10.616,179.1968478,Financial,12.36381171,477.1888028,381.4001259
3169,Khakis,8725.0,7.0,43.654613399999995,1.275,51.61683586,Social,482.75821510000003,460.0372648,503.3802246
3173,Violets,8839.0,10.0,862.4968277999999,7.1610000000000005,203.25209980000002,Financial,2.845081501,2.481871826,0.787142503
3174,Violets,3230.0,12.0,588.0893822,12.77,51.60402733,Education,256.04744480000005,157.7826602,88.6320812
3175,Browns,7322.0,10.0,720.2500891,8.677999999999999,162.93202,Healthcare,73.20287101,120.43558279999999,61.21160603
3176,Turquoises,9864.0,12.0,177.76583180000003,0.136,35.907329700000005,Education,488.9613884,377.903522,371.2704771
3177,Whites,3897.0,6.0,59.33966669,6.103,257.4253622,Financial,485.9151762,443.74219460000006,512.5647567
3178,Turquoises,6257.0,10.0,153.2220216,3.7430000000000003,158.1561724,Social,530.5734057,441.74283089999994,361.6224114
3179,Turquoises,4837.0,16.0,118.02109229999999,5.162999999999999,56.56204597,Education,445.1091074,395.7197498,
3180,Blues,7167.0,13.0,538.3822524,6.832999999999999,464.0318711,Education,992.9807582000001,301.6588977,413.47700360000005
3181,Turquoises,9855.0,16.0,110.80152790000001,0.145,113.84914640000001,Education,525.1461739,396.5885423,469.16626940000003
3182,Khakis,6036.0,9.0,94.47162158,3.964,141.4715867,Education,439.73163669999997,437.6186914,462.5676075
3185,Greys,8459.0,6.0,105.51801090000002,3.5410000000000004,66.67350716,Foreign_Affairs,516.8829135999999,603.9777713,493.86478
3186,Whites,7110.0,10.0,273.8259497,2.89,83.8291562,Environment,547.5314552,322.6724238,296.8342002
3187,Browns,5882.0,11.0,596.7092114,10.118,87.47983095,Financial,20.95109475,322.5025439,191.6679025
3188,Browns,5296.0,8.0,457.17685880000005,10.704,164.4708456,Financial,259.4228309,324.60804269999994,153.05480649999998
3189,Turquoises,9961.0,16.0,152.55833140000001,0.039,277.9051395,Education,381.61312860000004,423.19489469999996,442.0382112
3190,Browns,7282.0,12.0,494.65342180000005,8.718,110.9657124,Financial,270.2074187,274.88887900000003,124.23097450000002
3193,Khakis,9553.0,9.0,69.07125703,0.447,310.46169039999995,Environment,481.39927,434.469267,511.4269168000001
3194,Khakis,5217.0,7.0,117.82919540000002,4.783,221.7573491,Healthcare,445.95056830000004,418.1227684,434.7428383
3195,Turquoises,9823.0,9.0,95.09810235,0.177,227.63520919999996,Social,573.3693126000001,,470.6921602
3196,Browns,3296.0,12.0,761.7194134,12.704,71.54805503,Social,52.99903004,100.9545198,29.71359545
3197,Browns,9904.0,11.0,829.5244051,6.096,298.66889669999995,Social,17.88116781,37.70314879,8.112013095
3198,Browns,5577.0,11.0,691.2637,10.423,319.9708963,Financial,10.20828183,345.17522139999994,37.42150535
3200,Browns,,11.0,708.2782171,10.597000000000001,207.99252869999998,Environment,48.32534967,230.9567054,25.38041682
3201,Browns,6051.0,12.0,645.7437603999999,9.949,268.66785269999997,Healthcare,159.0178052,176.8535795,56.9508629
3203,Browns,4584.0,10.0,642.1157032000001,11.415999999999999,29.78502118,Financial,60.81485182,221.21709680000004,123.55734199999999
3205,Oranges,,9.0,220.3077213,3.105,135.14690119999997,Other,512.2253486999999,418.5317409,295.6743881
3206,Blues,9585.0,12.0,569.1867117,4.415,479.57934739999996,Social,674.9465596,746.8345433,17.87976362
3209,Violets,9705.0,16.0,608.5776834,6.295,77.62409551,Education,260.7534141,243.18218140000002,2.835564575
3210,Browns,9825.0,13.0,632.907413,6.175,158.403851,Healthcare,92.30728325,175.8819745,140.4086378
3211,Turquoises,3117.0,13.0,138.4054045,6.882999999999999,87.34787172,Healthcare,516.9815615,386.9902439,421.9200563999999
3212,Whites,5014.0,10.0,99.95863546,4.986000000000001,227.50728430000004,Environment,475.4116386,440.8254745,576.7171221
3214,Browns,7284.0,12.0,791.7264267,8.716000000000001,237.86070049999998,Financial,30.77706658,56.04469078,42.21811208
3215,Khakis,7102.0,10.0,223.04922850000003,2.898,99.24815397,Education,404.01969410000004,391.6444311,330.3008253
3217,Browns,6188.0,11.0,771.5667857000001,9.812000000000001,90.38505657,Social,48.30849449,66.08943059,49.43179613
3218,Turquoises,7674.0,16.0,102.72286329999999,2.326,119.68696440000001,Education,509.42438939999994,430.4393925,425.00340389999997
3219,Yellows,8069.0,14.0,245.5514594,5.931,-3.557625575,Healthcare,418.24307610000005,519.2969446000001,269.2643232
3220,Turquoises,3437.0,11.0,45.72017636,,187.3216624,Financial,491.1651628000001,466.09802310000003,470.62422530000003
3225,Khakis,8276.0,6.0,248.26248959999998,1.724,64.62059561,Financial,401.403353,374.93549029999997,309.5483438
3226,Oranges,6065.0,5.0,298.71490819999997,5.935,45.60532907,Military,263.89609,334.9046439,578.9244160000001
3228,Blues,7880.0,13.0,323.92989680000005,6.12,598.2524674,Social,365.44685689999994,793.0083254,468.82066430000003
3229,Browns,7967.0,10.0,488.4065659,8.033,228.7673016,Financial,283.0084877,331.5825553,96.15445837
3230,Khakis,8532.0,7.0,27.47663892,1.4680000000000002,203.5148347,Healthcare,480.0623638999999,481.18187520000004,498.173929
3231,Whites,7663.0,10.0,273.32241560000006,2.3369999999999997,79.1924911,Education,537.1425932,307.4684395,309.58684700000003
3232,Turquoises,4361.0,15.0,166.8383476,5.638999999999999,61.60933083,Education,454.62289450000003,495.5288436000001,339.513361
3235,Khakis,8127.0,8.0,242.5024704,1.8730000000000002,169.4847478,Healthcare,398.81336269999997,377.76813050000004,316.6203865
3236,Pinks,4319.0,10.0,245.98995409999998,5.681,89.31848039,Environment,,642.977153,699.8736331
3239,Pinks,8418.0,8.0,204.94701740000002,1.5819999999999999,100.8138907,Social,438.9481068,609.6829292,662.0049422000001
3240,Reds,7029.0,6.0,160.8764324,4.971,246.320995,Foreign_Affairs,555.2222295,409.1195771,620.7165301
3242,Browns,6507.0,13.0,819.4830262,9.493,84.25816661,Environment,22.61385072,28.69505645,29.33393478
3244,Browns,8438.0,13.0,722.3952047,7.562,132.1575149,Environment,53.884023,218.62491310000001,6.377241833999999
3245,Turquoises,8053.0,,181.19773419999999,1.9469999999999998,137.8654939,Education,506.68253949999996,450.3856932,325.8552811
3246,Browns,9965.0,13.0,548.3328711,6.035,93.68745694,Social,174.5193514,274.44395489999994,120.7167873
3248,Blues,5006.0,14.0,78.92448759999999,8.994,477.9432962,Education,433.8399379,466.69631430000004,527.2540904
3249,Oranges,9406.0,7.0,325.0428275,2.594,145.0170519,Other,769.8587396,570.6376161000001,333.1484866
3250,Turquoises,3405.0,13.0,146.157857,6.595,200.9444343,Environment,497.1630555,412.1484788,383.2259398
3251,Browns,5208.0,,713.1727987,10.792,215.0262693,Financial,73.19655993,112.47042069999999,80.14872935
3252,Turquoises,5358.0,10.0,161.16278280000003,4.6419999999999995,224.52364939999998,Healthcare,602.6217817,438.53328710000005,391.99974219999996
3253,Violets,7713.0,13.0,538.4485579,8.287,106.0027576,Social,423.8076379,193.988998,63.56118402
3255,Khakis,9246.0,6.0,180.1057643,0.754,175.462961,Financial,431.43778439999994,388.7829619,376.0319422
3257,Blues,3399.0,11.0,342.36571989999993,10.600999999999999,767.0440589,Financial,522.054842,230.0467943,709.4114057
3259,Greens,4811.0,14.0,266.726937,5.189,34.46875135,Education,,484.76483509999997,264.9666827
3260,Browns,3030.0,12.0,755.8171322000001,12.97,28.68734015,Social,79.00516349,86.26581752,27.93336152
3263,Turquoises,8903.0,11.0,138.1935,1.097,124.0736788,Social,475.0601146000001,482.84007970000005,365.1631256
3265,Browns,5486.0,11.0,680.2712457,10.514000000000001,180.8182169,Financial,136.6258215,204.5681754,6.595286715
3266,Whites,8041.0,7.0,,1.959,116.9220361,Social,522.4651859,459.49481389999994,471.48490989999993
3267,Greys,6672.0,6.0,126.8954825,5.327999999999999,188.0774191,Military,434.17415800000003,592.6827099,556.3856125
3268,Pinks,8569.0,7.0,237.13062659999997,1.431,223.08803819999997,Financial,421.8130601,421.5101353,290.34056749999996
3270,Turquoises,7577.0,8.0,142.66632909999998,2.423,340.9736183,Financial,545.2404633,403.3782169,405.28351269999996
3271,Oranges,5056.0,5.0,265.4529821,6.944,218.30115959999998,Military,597.4994058999999,549.6973461,258.1543357
3272,Blues,4032.0,11.0,373.6510715,9.968,454.646056,Healthcare,277.8867085,717.3184364,292.5066117
3273,Turquoises,5314.0,10.0,105.6513953,4.686,22.75787287,Healthcare,511.81837469999994,,395.56629189999995
3274,Turquoises,7171.0,11.0,121.90930130000001,2.8289999999999997,245.19098619999997,Social,591.8417864,432.2683449,457.11192570000003
3275,Browns,7947.0,11.0,512.1541882,8.052999999999999,36.67676988,Social,269.03875389999996,333.2032589,74.39729508
3276,Pinks,7714.0,,268.8055061,2.286,210.7132068,Financial,496.36293739999996,301.1989176000001,319.1096975
3277,Reds,9175.0,6.0,98.29943209,2.825,,Foreign_Affairs,553.9230096,459.58734460000005,571.5674832999999
3283,Browns,7482.0,9.0,405.0067153,8.517999999999999,95.71041786,Financial,318.5240898,333.25244019999997,178.60898459999999
3285,Khakis,3976.0,7.0,57.08925555,6.024,261.663957,Social,487.3917631,447.4769391,481.5191034
3288,Whites,,7.0,54.55816044,4.2860000000000005,164.64429180000002,Financial,490.89545350000003,447.59490480000005,487.85890870000003
