,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Main_transportation_Car,Main_transportation_Foot_or_bicycle,Main_transportation_Motorcycle_or_truck,Main_transportation_Public_or_other,Occupation_Hightech,Occupation_Industry_or_other,Occupation_Public_Sector,Occupation_Services_or_Retail,Occupation_Student_or_Unemployed
1207,1,-0.7777777777777778,0.929756747150095,-0.710685167917497,-1,0.5099868838440056,-1,-1.7812695946872577,1,1,-1,0.6821497620709531,0.706272069444934,1.0,-1.4533219179145955,0.6624689206407057,-1.6732449601673465,-0.38155707194358857,0.17521481617548895,-1.5041202184745857,0.02348114177023417,-1.7123996434018365,0,-0.9850239451270707,-0.3188433608897254,-1.6455104548745616,-0.7750272128043244,0.9351186145238312,0.27090137408576487,0.08959944618322384,1.7657472564221472,0.7875200041915967,-1,-0.6480847575222659,-1.929018054386548,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1208,9,0.33333333333333326,-0.9914600552597606,-0.7232510699141427,0,-0.577279796805317,-1,-0.3554519952538946,1,-1,-1,0.9745318465809709,-0.022579024160095273,0.8402857142857143,-0.25207980024106247,0.623893061482141,-0.23600376296794087,-0.8943231540824336,-0.4448000148175755,-0.10410595531404958,-1.6223979258368384,-0.31479536442946654,-1,-0.3952097572749271,-0.47289414883313474,-0.22377684991794497,0.7261940378555511,-0.9927491737933611,-0.2525072978988754,-0.659291447288499,-0.5434749969593462,-0.7725875462091892,-1,0.36161773583537066,-0.46602986226810605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1209,5,-0.11111111111111116,-0.8923268998661306,-0.5601138351112455,0,-0.562412781998963,-1,0.11645215797384115,-1,1,-1,-0.5372437231329998,-0.7236742207947156,0.3640000000000001,-0.5441205988530388,-0.7048613743012077,0.36826527631289335,-0.5920656378710968,0.3642118868481312,-0.39251298377591526,-0.5131462182619193,-0.04899849192473767,-1,0.2633836521141445,-0.7311451940208109,0.5119948773623099,0.09394642609535353,-0.8932728330862039,-1.2993246418681559,0.08959944618322384,-0.14807933547730154,0.0074662289912037555,1,-0.6480847575222659,1.0610535479449006,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1211,8,0.11111111111111116,-0.21202262838458807,0.16189881055011118,0,-0.3393378189076716,-1,0.05474308572759373,-1,1,1,0.6036354481541026,-0.2570077644350478,0.46571428571428575,-0.25351994524471977,0.3324645793175771,0.6808293075391083,-0.19868986432222246,-0.5962461903780739,-0.10547424591654778,-0.6208346851003896,0.049689291638146636,-1,0.6059843271019125,-0.09792609702036381,0.816102362106004,0.965738158497885,-0.21061344305989613,-1.2993246418681559,-0.659291447288499,-0.6272497046712003,0.0074662289912037555,-1,-0.6480847575222659,0.37810840094812564,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1212,3,0.33333333333333326,-0.8881434982728336,-0.6147962241141127,1,-0.561686728130699,-1,0.6618547749511047,1,-1,1,-0.5851885915326238,-0.7267678060763136,0.5511428571428572,1.0695211263903726,0.04596296839941494,0.24911176728931644,-0.5281865784421989,0.49065453590472363,0.9924814834992851,-0.7112808974169702,0.751389649646959,-1,-0.13730505283482836,0.03660063194102525,0.09746619139480217,0.7240697096674855,-0.8890749491647685,-2.3461419858374364,-1.0337368940243605,-0.6395642144351021,-0.7725875462091892,1,-0.6480847575222659,-0.019649978296002367,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1213,9,-0.33333333333333337,-0.6036826870833537,-0.44642472464775,1,-0.4935727990138545,1,0.22220574886186126,1,-1,1,0.8759125193546586,0.40273880844320553,0.7685714285714285,0.23643431022613415,0.28440408023190544,-0.019920184313163104,0.3074204474927713,0.7753390913735507,0.3345341882698037,-1.5464715068018493,0.20072575051016409,-1,-0.27215042249231197,-0.21261515780004525,-0.06334246000445905,-0.8198275302717248,-0.6036293740206851,0.7943100460704051,-0.659291447288499,-1.0027644728427128,1.5675737793919895,1,-0.6480847575222659,0.20859681919110407,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1214,9,-0.11111111111111116,-0.31071636861340435,-0.32318132936384003,1,-0.3848038683884338,1,-0.1346568343480309,1,1,1,-0.8231601804402522,-0.21705831500953587,-0.32599999999999996,-0.15733107026659846,-0.7319369388602381,-0.2621540903542154,-0.06598313057512017,-0.13449557992373629,-0.01514630953650301,-1.4968622130897449,-0.16162208955499305,0,-0.4284219655688468,-0.537937402793404,-0.2698362183581957,-0.8898657824432,-0.30964884676555976,-0.2525072978988754,0.46404489291908524,-0.7201176491170947,0.0074662289912037555,1,0.36161773583537066,-0.0399401790142122,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1215,4,-0.7777777777777778,-0.11053765683517837,-0.2416465748394792,1,-0.2879482530733506,1,-0.39670405468386083,1,1,1,0.027104714992814083,-0.2589047682386433,-0.8728571428571429,-0.3154214787198176,-0.9260920990978014,-0.3631160191815916,0.5840788036756424,-0.4385391874043433,-0.16476237179068492,0.19136625158863607,-0.37611115473097534,1,-0.48865225634869225,0.1760265124811604,-0.35694581910650636,0.1849855847134687,-0.10877714437567068,-0.2525072978988754,-1.7826277874960834,-0.4386241421088211,-0.7725875462091892,-1,0.36161773583537066,-0.4440929045128514,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1216,1,0.5555555555555556,-0.4060308610599577,-0.8703901057906025,-1,-0.4244917567383067,-1,-2.2839503853177345,1,1,1,0.07068596799231197,0.2137845851801765,-0.07914285714285718,-2.115869075324139,0.315157780150469,-1.911402390659762,-0.25292104418307193,-0.9661693436010912,-2.9278692978048015,1.1660073756154676,-2.241975729780275,0,-0.9949353919819198,0.5743042191783174,-1.800839823130996,-0.48493771120080775,-0.4052933050058476,0.7943100460704051,0.8384903396549467,2.289486683088055,0.0074662289912037555,-1,-0.6480847575222659,-2.1351611434645283,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1218,8,0.5555555555555556,0.467954531215058,0.2598209126075582,-1,0.09478523337779694,1,0.260046350063322,1,1,1,-0.46825540518156594,0.7643533821629243,0.25,0.11097760487772683,-0.7871402462835823,-0.057352019185576364,-0.5663600274956495,-0.2644960317520876,0.22634957670078135,-0.3924504366086897,0.1782333586629849,1,-0.2886889277778353,0.3254126102078616,-0.0840638259069565,0.9860195815546837,0.47171770323078516,-1.8227333138527961,-1.4081823407602219,-0.787147889457628,0.0074662289912037555,-1,0.36161773583537066,0.5096443471471713,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1219,1,-0.7777777777777778,-1.0729244175679156,-0.8779181625046194,0,-0.5861384187419028,1,-2.0518629147568093,1,-1,-1,-0.1531537501774246,-0.39254152082778127,-0.7197142857142858,-1.9135461673045102,0.9574097783058304,-1.773015268487735,0.1453180755360277,0.1193281438846383,-2.3467751729114403,1.8442027201431381,-2.025747108767266,1,-0.9880651228853493,0.15682022862720557,-1.678951702433956,-0.8650063447462235,-1.0744955543216086,-0.7759159698835156,0.08959944618322384,1.9714738278715043,-1.5526413214095822,1,-0.6480847575222659,-1.885464165678956,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1220,9,-0.33333333333333337,-0.8285406620404546,-0.6259324292338098,0,-0.5504743999095647,1,0.19008937099841805,1,-1,-1,-0.5638367509470328,0.37243888358421606,0.44314285714285706,0.24094411185867634,0.976054127923262,-0.17343393078888597,-0.47564764417061434,-0.09637866291365771,0.3383715625338038,-1.2019289120574173,0.16211298377302139,-1,-0.40571010865269475,-0.521112486279385,-0.238198104309245,-0.5173938761838184,-0.8292657761166453,1.3177187180550454,1.2129357863908081,-0.8487265000739554,2.3476275545923824,1,3.3907252159082804,0.15458539420024328,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1221,9,0.11111111111111116,-0.302084279785488,-0.25160198044355525,0,-0.38100472765431903,-1,-0.14044798261475885,1,1,1,0.9524851094285853,-0.5746647940648761,-0.5391428571428571,-0.27666332438169955,-0.6394398812666979,-0.11720111631713984,-0.12611266741471694,0.06667880288851813,-0.12753116625828753,-0.1619487182634241,-0.181828775123406,-1,-0.2892772812871033,-0.08088606111182584,-0.08480542257143313,0.6394487407259946,-0.3009868748458084,-0.2525072978988754,0.8384903396549467,-0.7972162630014049,-1.5526413214095822,1,-0.6480847575222659,0.09723342300775503,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1222,9,0.5555555555555556,-0.75406372090163,-0.5135501664507838,-1,-0.5341843657224069,1,-0.3396312385845404,1,1,1,-0.5517623094536495,-0.554406701008306,0.17971428571428572,-0.4788585519915769,-0.7250527262488881,0.027357914139909352,-0.7900603655250713,-0.5082060217728427,-0.32603695993553045,-0.9230278827735132,-0.33942145724557626,1,-0.12267593674773371,-0.7602408282642342,0.11412711837587868,0.37366073720669246,-0.7545310061316304,0.27090137408576487,1.2129357863908081,-0.7093426660586938,0.0074662289912037555,-1,-0.6480847575222659,-0.133603480319239,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1223,4,0.33333333333333326,0.8514938277627401,0.23005505010209257,0,0.43276905843144386,-1,-0.5076969522084899,1,1,-1,-0.26350488775452785,0.7992274562431034,0.40542857142857147,-0.4581173569405639,0.5914872866154408,-0.46220716798102573,-0.9864854660903701,-0.6509511470545069,-0.30516813492702777,-1.1619994805330405,-0.49843491139483026,0,-0.5458490595903014,-0.816199257571904,-0.4445997736352699,-0.24334255512715353,0.8565847595188466,0.27090137408576487,-1.4081823407602219,-0.29021555629034884,0.0074662289912037555,1,-0.6480847575222659,-0.4844369918991999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1224,12,0.33333333333333326,1.7301587027578917,2.5105014047124543,1,1.4602506001393285,-1,-0.08785616887859181,-1,1,-1,-0.5374721532302723,0.01299187755629383,-0.6197142857142857,-0.6119046125011499,0.25547161268414476,0.9487512149581337,0.28133188832854916,-0.6847519565086742,-0.4629230852684525,1.1333378407318864,-0.10664218602782774,-1,1.0727202500015212,-0.5339641898661229,1.1819660612633651,-0.6755700342372808,1.738291449391376,-0.2525072978988754,0.8384903396549467,-0.12782765496819903,0.7875200041915967,-1,-0.6480847575222659,0.5070660767612045,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1225,6,0.7777777777777777,-0.9431257751022034,-0.5157174563465404,1,-0.5705916136664054,1,0.8346637311454769,-1,-1,1,-0.28179588546518775,-0.3070939558646677,0.41828571428571437,1.0692920024347554,-0.9469785677916066,1.2695363571512777,0.4914588516817331,-0.3703829843484473,0.9923127194093962,-1.1756117867345326,0.9938634785890568,-1,1.172472243066612,0.7029550094956041,1.254601836725589,0.6924321208113218,-0.9442475668880129,-0.2525072978988754,-1.7826277874960834,-0.16427939079361448,0.7875200041915967,-1,0.36161773583537066,0.18857762639324355,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1227,0,0.5555555555555556,4.367877501278606,0.04135194998482674,0,6.662115506823128,-1,0.57486159610149,1,-1,-1,0.5325714406337136,-0.8596615861796744,-0.33571428571428574,-0.0062458699262768055,0.33877501535725973,-1.255120069572077,0.6085922865300084,-0.7241849264325925,0.1226291282531456,0.8326571215255953,0.1555457450295551,-1,-0.9519053687968068,0.6413208889961759,-1.4219576190174648,0.2486302405372185,4.385141665141001,1.3177187180550454,1.5873812331266695,1.0651941117191683,0.0074662289912037555,-1,-0.6480847575222659,1.778278642818466,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1228,12,-0.33333333333333337,-0.9986751855910617,-0.7999015282632738,0,-0.5781866834409571,-1,0.03141865031604841,1,-1,-1,0.5859492056627835,0.022753927702746868,0.6537142857142857,0.4090671643209069,0.6442958907650222,-0.7740627882017733,-0.23090677043919117,-0.04300821528000154,0.4790222087007259,-0.21488546460255983,0.038865795205995986,0,-0.8082596649109461,0.06369520071030377,-0.9483846518549844,-0.5662665777573958,-0.9999892817692672,0.7943100460704051,0.46404489291908524,-0.05989005199485979,0.7875200041915967,-1,-0.6480847575222659,-0.37563439159627804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1230,1,-1.0,-1.1066533154448834,-0.8843760947145523,1,-0.5889192080640037,1,-2.074792937566208,1,-1,-1,0.3584991264801314,0.8487153529329547,0.3791428571428572,-1.9217744238143422,-0.5575586718696508,-1.8350933102686828,-0.6588654286052604,0.43853342767647563,-2.366076843203026,0.6808042834556172,-2.050225685990503,1,-0.9927649411726175,-0.6132192655101792,-1.747919421251962,0.14507036871598578,-1.1083412169553861,-0.2525072978988754,0.08959944618322384,2.035681451825951,0.0074662289912037555,1,-0.6480847575222659,-1.9172217994187295,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1231,9,0.7777777777777777,-0.7591874184004989,-0.539889847905277,1,-0.5353861712210138,1,-0.30468131500882,1,-1,1,0.20522565194934606,-0.47761751853246914,0.952,-0.4105666262433081,0.6886875443793123,-0.06754881677383334,0.4000379145524855,0.5937215181586857,-0.25777740345589134,-1.740673741943136,-0.31128775642185474,0,-0.2248204774871089,0.4974101719887938,-0.00531636878995433,0.9235570857551867,-0.7596724413732991,-0.7759159698835156,-0.659291447288499,-0.7219868950383033,0.0074662289912037555,-1,-0.6480847575222659,-0.12803975198355438,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1232,9,-0.7777777777777778,-0.5796985201475001,-0.4545661503957784,-1,-0.486140996002637,1,-0.02455352638594512,1,-1,-1,0.5002445149065093,0.32270281330012907,-0.11199999999999999,-0.07270403549300904,-0.30160616708211296,-0.15074661401476608,-0.059843596116075926,-0.37502507709288946,0.06261733607380478,-0.614179779846327,-0.05617170511850025,0,-0.34626493758045984,0.0632953440091173,-0.15816120816743803,0.3477374305910028,-0.5795621772857552,0.7943100460704051,1.2129357863908081,-0.8603069505779857,-0.7725875462091892,1,0.36161773583537066,0.08558801731166973,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1233,4,-0.33333333333333337,-0.6978160756938854,-0.5585153690837704,-1,-0.5202029757985861,1,-0.31498979959109646,1,1,-1,0.3581665457176897,0.3207102591720834,0.35571428571428565,-0.242766994290396,-0.3902774845379894,-0.29667579074095235,-0.11227771714790158,0.3799801662540392,-0.09526971987828024,-1.1093652298872712,-0.29705750602082737,1,-0.44559947018005286,0.44921709259650844,-0.2941876289593441,-0.3329743296055311,-0.6980886395540833,-0.7759159698835156,-1.7826277874960834,-0.5567182752816008,0.0074662289912037555,1,3.3907252159082804,-0.3624883088494576,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1234,1,0.11111111111111116,0.6625174146056219,-0.6299322191192417,0,0.2578450426011953,1,-1.2764563682250256,1,-1,-1,-0.6379185771532786,-0.856514718679719,0.3342857142857143,-0.9879891186440024,-0.6592660355264071,-1.4760465808131193,-0.7898048108826268,0.3698975739329917,-0.88339122565878,0.7282961073141561,-1.2487500770304447,0,-0.9663975933241256,0.8619212932293925,-1.5024766202201452,0.402418829462446,0.6669541360156215,-0.7759159698835156,-1.0337368940243605,1.170978924815363,-1.5526413214095822,-1,0.36161773583537066,-1.4011622686513057,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1235,9,-0.11111111111111116,-0.7488305875637089,-0.5054153040723719,0,-0.5329445184005411,-1,-0.1724748155843289,1,1,-1,0.4162282300018856,-0.21102369570231438,0.46285714285714286,-0.27973074010917975,-0.6399928703658236,0.0773258338072488,0.401442161691024,0.36827755986706623,-0.13046429677334004,-1.222801114899705,-0.1740132864803625,0,-0.1030093234598805,0.7404283939287726,0.13630679944314528,-0.8679061812864998,-0.749279756520469,-0.2525072978988754,-0.659291447288499,-0.9025648810371119,1.5675737793919895,1,0.36161773583537066,-0.025331253958185605,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1237,4,-0.11111111111111116,1.0916214676260545,0.28212420009729383,1,0.6785631812278144,1,-0.4281232027275516,1,1,1,-0.6925494869545996,0.7512361165599615,0.7957142857142858,-0.3757517032798655,-0.4853398205466285,-0.5250365283668073,0.41167489360240195,-0.4961854386832393,-0.22346810537399275,-1.575208597671666,-0.4356929194314716,0,-0.5983489439465258,0.7910989615107797,-0.53010657167827,0.6714568380106731,1.0975436881661293,-0.7759159698835156,-1.7826277874960834,-0.3062432952214048,0.0074662289912037555,1,-0.6480847575222659,-0.39351305248345586,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1238,7,-0.7777777777777778,-0.5250667706575297,-0.8286441487940139,1,-0.4682321742331422,1,-2.2235691639797595,1,1,1,0.9177742891427034,-0.15736028224020737,0.6425714285714286,-2.131383283778128,0.7076428816995677,-1.771117704844817,0.20620181941727944,0.539182145680974,-2.9877601018670634,0.40190325417171335,-2.1923431153353774,1,-0.9843820387229268,0.14600855493908949,-1.639079574453094,0.8711092420877631,-0.5247413003253052,0.7943100460704051,1.5873812331266695,2.1184659785103013,0.7875200041915967,1,1.3713202291930071,-1.9883344659947224,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1239,1,-0.5555555555555556,0.22358635269158703,-0.7338987337632527,0,-0.08552941840531379,1,-1.6307354198099828,1,1,1,-0.697584881446794,-0.9066025444227643,0.2668571428571429,-1.329376088820306,-0.00588116816021822,-1.5988414540473135,0.18717284805074774,0.12143073714718589,-1.3240648137232531,0.7996850909486479,-1.5765701009458029,0,-0.9779540455017619,-0.25214465105887807,-1.582603966338912,-0.3524186434316928,0.22650355630322835,0.27090137408576487,0.8384903396549467,1.5654679971191832,1.5675737793919895,-1,2.381022722550644,-1.7521796905161355,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1240,1,0.33333333333333326,-0.5225978289299922,-0.6916581886675024,1,-0.46739064770727323,1,-0.35624814531178045,1,1,1,0.7065809259080356,0.9915902992044008,0.9748571428571429,-0.06484003451993023,-0.42966678113842727,-1.0200696146933743,-0.39124062579439955,-0.9661481662074509,0.06976598926122074,0.05010076278648505,-0.3667337814970694,1,-0.8801086209589606,-0.5786612961072382,-1.1452793988783496,-0.06573212333749023,-0.5222638116787902,-0.2525072978988754,0.8384903396549467,0.21455053446456956,0.7875200041915967,-1,0.36161773583537066,-0.5778060401972358,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1241,6,-0.5555555555555556,-0.40542590643211385,-0.7908940628631177,0,-0.5854763845036676,-1,-0.35530328007519657,1,-1,-1,0.057422410890191955,-0.7045802209856201,0.5988571428571428,-0.30665119689064557,-0.6426630005491685,-0.5065419469227194,-0.30958513349334615,-0.2498985127600113,-0.15630510397888026,-1.3667890649421544,-0.3695891170209682,-1,-0.5929725722511054,0.835420088464432,-0.5211002642508961,-0.17400728554719647,-1.0672582255017973,1.3177187180550454,-0.659291447288499,-0.3717869115713284,-0.7725875462091892,1,4.400427709265917,-0.31813851483296934,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1242,7,1.0,0.33621197295238786,-0.542387863170295,0,-0.00581231708264007,-1,-1.8074998647308036,1,-1,1,-0.4716201160191158,0.3251525411040279,-0.5914285714285714,-1.7256872696938792,0.44265052956398,-1.3939726042710585,0.7667581511522681,0.31189524992614026,-1.9578820509587074,1.708382153821584,-1.7732449627822247,1,-0.9197607601991513,0.07572608696531757,-1.2816710772154079,-0.39631352702070766,0.3395190708086701,0.27090137408576487,0.46404489291908524,1.500687461237654,-1.5526413214095822,-1,1.3713202291930071,-1.6374333846843883,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1243,1,0.33333333333333326,-0.41824122212305176,-0.8845797193214529,-1,-0.42927629399685796,1,-1.8227330452782162,1,-1,-1,-0.9468534877366728,0.721799351235981,-0.3371428571428572,-1.6644076784435375,0.4651925772935599,-1.8812463335842937,0.9105996931441751,0.8048924247756,-1.8469809999151743,1.4391609867254076,-1.8311779313964014,1,-0.9957905318296042,0.7633986581926218,-1.8448193021239823,-0.8741696266986778,-0.4175459366419468,1.3177187180550454,1.961826679862531,1.834911574584891,0.0074662289912037555,1,-0.6480847575222659,-1.6590951295349399,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1244,9,-0.7777777777777778,-0.07799099947469645,-0.10024317429382626,-1,-0.2704715560589152,-1,0.05283567133868998,1,1,1,0.17706120398845115,-0.2781736775915412,-0.6094285714285714,-0.005890082776836745,-0.5359219622390811,-0.0705396344601647,-0.617181987090907,-0.6553570964980919,0.12294798853374209,-0.08753477769526796,0.02049659100414662,-1,-0.28449071255157393,0.03169270456396478,-0.07878106659991094,0.18688391874906074,-0.07611781527842651,0.27090137408576487,-0.2848460005526376,-0.9464892658693619,-1.5526413214095822,-1,-0.6480847575222659,0.16197543491228156,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1245,4,0.5555555555555556,-0.32073000037857946,-0.16539725074754127,0,-0.38916842783544936,-1,-0.13004573979693243,1,1,-1,-0.3493962387160453,0.7574950348827998,-0.7497142857142858,-0.1252970516905853,0.08902432579396446,0.15276600562908815,0.4673525934963476,0.38666565528579233,0.014471912161994773,0.06099060774767884,-0.09088461855181222,0,-0.04980921050396302,-0.95398030082738,0.19510955929339832,-0.4753859863402823,-0.31969714433221186,-0.7759159698835156,-1.7826277874960834,-0.9900842742350232,0.0074662289912037555,1,-0.6480847575222659,-0.173967934100147,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
